analyze	v	d001.s049.t000
cell	n	d001.s049.t001
extract	v	d001.s049.t002
from	x	x
eye	n	d001.s049.t003
tumor	n	d001.s049.t004
,	x	x
they	x	x
find	v	d001.s049.t005
defect	n	d001.s049.t006
in	x	x
the	x	x
second	a	d001.s049.t007
copy	n	d001.s049.t008
of	x	x
chromosome	n	d001.s049.t009
13	x	x
in	x	x
the	x	x
exact	a	d001.s049.t010
area	n	d001.s049.t011
as	x	x
in	x	x
the	x	x
first	a	d001.s049.t012
copy	n	d001.s049.t013
of	x	x
the	x	x
chromosome	n	d001.s049.t014
.	x	x
<eos>	x	x
the	x	x
finding	n	d001.s050.t000
rivet	v	x
medicine	n	d001.s050.t001
.	x	x
<eos>	x	x
it	x	x
be	v	x
the	x	x
first	a	d001.s051.t000
time	n	d001.s051.t001
anyone	n	x
have	v	x
show	v	d001.s051.t002
that	x	x
the	x	x
loss	n	d001.s051.t003
of	x	x
both	x	x
copy	n	d001.s051.t004
of	x	x
the	x	x
same	a	d001.s051.t005
gene	n	d001.s051.t006
could	v	x
lead	v	d001.s051.t007
to	x	x
the	x	x
eruption	n	d001.s051.t008
of	x	x
a	x	x
cancer	n	d001.s051.t009
.	x	x
<eos>	x	x
``	x	x
it	x	x
be	v	x
extraordinarily	r	d001.s052.t000
satisfying	a	d001.s052.t001
,	x	x
``	x	x
say	v	d001.s052.t002
dr.	n	x
knudson	n	x
,	x	x
now	r	d001.s052.t003
at	x	x
fox	n	x
chase	n	x
cancer	n	x
research	n	x
center	n	x
in	x	x
philadelphium	n	x
.	x	x
<eos>	x	x
``	x	x
I	x	x
be	v	x
convince	v	x
that	x	x
what	x	x
be	v	x
true	a	d001.s053.t000
of	x	x
retinoblastoma	n	d001.s053.t001
would	v	x
be	v	x
true	a	d001.s053.t002
for	x	x
all	x	x
cancer	n	d001.s053.t003
.	x	x
``	x	x
<eos>	x	x
it	x	x
be	v	x
a	x	x
audacious	a	d001.s054.t000
claim	n	d001.s054.t001
.	x	x
<eos>	x	x
but	x	x
in	x	x
baltimore	n	x
,	x	x
dr.	n	x
vogelstein	n	x
,	x	x
a	x	x
young	a	d001.s055.t000
molecular	a	d001.s055.t001
biologist	n	d001.s055.t002
at	x	x
john	n	x
hopkin	n	x
medical	n	x
school	n	x
,	x	x
believe	v	d001.s055.t003
dr.	n	x
knudson	n	x
be	v	x
right	a	d001.s055.t004
,	x	x
and	x	x
set_out	v	d001.s055.t005
to	x	x
repeat	v	d001.s055.t006
the	x	x
cavenee	n	x
experiment	n	d001.s055.t007
in	x	x
cell	n	d001.s055.t008
from	x	x
other	a	d001.s055.t009
cancer	n	d001.s055.t010
.	x	x
<eos>	x	x
he	x	x
be	v	x
one	x	x
of	x	x
two	x	x
research	n	d001.s056.t000
team	n	d001.s056.t001
in	x	x
1984	x	x
to	x	x
report	v	d001.s056.t002
dual	a	d001.s056.t003
chromosome	n	d001.s056.t004
loss	n	d001.s056.t005
for	x	x
a	x	x
rare	a	d001.s056.t006
childhood	n	d001.s056.t007
cancer	n	d001.s056.t008
of	x	x
the	x	x
kidney	n	d001.s056.t009
call	v	d001.s056.t010
wilm	n	x
's	x	x
tumor	n	d001.s056.t011
.	x	x
<eos>	x	x
dr.	n	x
vogelstein	n	x
next	r	d001.s057.t000
turn_to	v	d001.s057.t001
he	x	x
attention	n	d001.s057.t002
colon	n	d001.s057.t003
cancer	n	d001.s057.t004
,	x	x
the	x	x
second	a	d001.s057.t005
big	a	d001.s057.t006
cancer	n	d001.s057.t007
killer	n	d001.s057.t008
in	x	x
the	x	x
u.s.	n	d001.s057.t009
after	x	x
lung	n	d001.s057.t010
cancer	n	d001.s057.t011
.	x	x
<eos>	x	x
he	x	x
believe	v	d001.s058.t000
colon	n	d001.s058.t001
cancer	n	d001.s058.t002
might	v	x
also	r	d001.s058.t003
arise	v	d001.s058.t004
from	x	x
multiple	a	d001.s058.t005
``	x	x
hit	n	x
``	x	x
on	x	x
cancer	n	d001.s058.t006
suppressor_gene	n	d001.s058.t007
,	x	x
because	x	x
it	x	x
often	r	d001.s058.t008
seem	v	d001.s058.t009
to	x	x
develop	v	d001.s058.t010
in	x	x
stage	n	d001.s058.t011
.	x	x
<eos>	x	x
it	x	x
often	r	d001.s059.t000
be	v	x
precede	v	d001.s059.t001
by	x	x
the	x	x
development	n	d001.s059.t002
of	x	x
polyp	n	d001.s059.t003
in	x	x
the	x	x
bowel	n	d001.s059.t004
,	x	x
which	x	x
in	x	x
some	x	x
case	n	d001.s059.t005
become	v	d001.s059.t006
increasingly	r	d001.s059.t007
malignant	a	d001.s059.t008
in	x	x
identifiable	a	d001.s059.t009
stage	n	d001.s059.t010
--	x	x
progress	v	d001.s059.t011
from	x	x
less	r	d001.s059.t012
severe	a	d001.s059.t013
to	x	x
deadly	a	d001.s059.t014
--	x	x
as	x	x
though	x	x
a	x	x
cascade	n	x
of	x	x
genetic	a	d001.s059.t015
damage	n	d001.s059.t016
might	v	x
be	v	x
occur	v	d001.s059.t017
.	x	x
<eos>	x	x
dr.	n	x
vogelstein	n	x
and	x	x
a	x	x
doctoral	a	d001.s060.t000
student	n	d001.s060.t001
,	x	x
eric	n	x
fearon	n	x
,	x	x
begin	v	d001.s060.t002
month	n	d001.s060.t003
of	x	x
tedious	a	d001.s060.t004
and	x	x
often	r	d001.s060.t005
frustrating	a	d001.s060.t006
probe	v	d001.s060.t007
of	x	x
the	x	x
chromosome	n	d001.s060.t008
search	v	d001.s060.t009
for	x	x
sign	n	d001.s060.t010
of	x	x
genetic	a	d001.s060.t011
damage	n	d001.s060.t012
.	x	x
<eos>	x	x
they	x	x
begin	v	d001.s061.t000
uncover	v	x
a	x	x
confusing	a	d001.s061.t001
variety	n	d001.s061.t002
of	x	x
genetic	a	d001.s061.t003
deletion	n	x
,	x	x
some	x	x
exist	v	d001.s061.t004
only	r	d001.s061.t005
in	x	x
benign	a	x
polyp	n	d001.s061.t006
,	x	x
other	n	x
in	x	x
malignant	a	d001.s061.t007
cell	n	d001.s061.t008
and	x	x
many	a	d001.s061.t009
in	x	x
both	x	x
polyp	n	d001.s061.t010
and	x	x
malignant	a	d001.s061.t011
cell	n	d001.s061.t012
.	x	x
<eos>	x	x
gradually	r	d001.s062.t000
,	x	x
a	x	x
coherent	a	d001.s062.t001
picture	n	d001.s062.t002
of	x	x
cancer	n	d001.s062.t003
development	n	d001.s062.t004
emerge	v	d001.s062.t005
.	x	x
<eos>	x	x
if	x	x
both	x	x
copy	n	d001.s063.t000
of	x	x
a	x	x
certain	a	d001.s063.t001
gene	n	d001.s063.t002
be	v	x
knock_out	v	d001.s063.t003
,	x	x
benign	a	x
polyp	n	d001.s063.t004
would	v	x
develop	v	d001.s063.t005
.	x	x
<eos>	x	x
if	x	x
both	x	x
copy	n	d001.s064.t000
of	x	x
a	x	x
second	a	d001.s064.t001
gene	n	d001.s064.t002
be	v	x
then	r	d001.s064.t003
delete	v	d001.s064.t004
,	x	x
the	x	x
polyp	n	d001.s064.t005
would	v	x
progress	v	d001.s064.t006
to	x	x
malignancy	n	d001.s064.t007
.	x	x
<eos>	x	x
it	x	x
be	v	x
clear	a	d001.s065.t000
that	x	x
more	a	d001.s065.t001
than	x	x
one	x	x
gene	n	d001.s065.t002
have	v	x
to	x	x
be	v	x
damage	v	d001.s065.t003
for	x	x
colon	n	d001.s065.t004
cancer	n	d001.s065.t005
to	x	x
develop	v	d001.s065.t006
.	x	x
<eos>	x	x
they	x	x
report	n	d001.s066.t000
galvanize	v	d001.s066.t001
other	a	d001.s066.t002
molecular	a	d001.s066.t003
biologist	n	d001.s066.t004
.	x	x
<eos>	x	x
``	x	x
it	x	x
be	v	x
the	x	x
confirm	v	d001.s067.t000
evidence	n	d001.s067.t001
we	x	x
all	x	x
need	v	d001.s067.t002
that	x	x
gene	n	d001.s067.t003
loss	n	d001.s067.t004
be	v	x
critical	a	d001.s067.t005
to	x	x
the	x	x
development	n	d001.s067.t006
of	x	x
a	x	x
common	a	d001.s067.t007
tumor	n	d001.s067.t008
,	x	x
``	x	x
say	v	d001.s067.t009
ray	n	x
white	n	x
at	x	x
howard	n	x
hughe	n	x
medical	n	x
institute	n	x
in	x	x
salt	n	x
lake	n	x
city	n	x
.	x	x
<eos>	x	x
but	x	x
dr.	n	x
vogelstein	n	x
have	v	x
yet	r	d001.s068.t000
to	x	x
nail	v	d001.s068.t001
the	x	x
identity	n	d001.s068.t002
of	x	x
the	x	x
gene	n	d001.s068.t003
that	x	x
,	x	x
if	x	x
damage	v	d001.s068.t004
,	x	x
flip	v	d001.s068.t005
a	x	x
colon	n	d001.s068.t006
cell	n	d001.s068.t007
into	x	x
full-blown	a	d001.s068.t008
malignancy	n	d001.s068.t009
.	x	x
<eos>	x	x
they	x	x
focus_on	v	d001.s069.t000
chromosome	n	d001.s069.t001
17	x	x
.	x	x
<eos>	x	x
for	x	x
month	n	d001.s070.t000
the	x	x
john	n	x
hopkin	n	x
researcher	n	d001.s070.t001
,	x	x
use	v	d001.s070.t002
gene	n	d001.s070.t003
probe	n	x
,	x	x
experimentally	r	d001.s070.t004
crawl	v	x
down	r	d001.s070.t005
the	x	x
length	n	d001.s070.t006
of	x	x
chromosome	n	d001.s070.t007
17	x	x
,	x	x
look	v	d001.s070.t008
for	x	x
the	x	x
smallest	a	x
common	a	d001.s070.t009
bit	n	d001.s070.t010
of	x	x
genetic	a	d001.s070.t011
material	n	d001.s070.t012
lose	v	d001.s070.t013
in	x	x
all	x	x
tumor	n	d001.s070.t014
cell	n	d001.s070.t015
.	x	x
<eos>	x	x
such	a	x
a	x	x
piece	n	d001.s071.t000
of	x	x
dna	n	d001.s071.t001
would	v	x
probably	r	d001.s071.t002
constitute	v	d001.s071.t003
a	x	x
gene	n	d001.s071.t004
.	x	x
<eos>	x	x
when	r	x
they	x	x
find	v	d001.s072.t000
it	x	x
last	a	d001.s072.t001
winter	n	d001.s072.t002
,	x	x
dr.	n	x
vogelstein	n	x
be	v	x
dubious	a	d001.s072.t003
that	x	x
the	x	x
search	n	d001.s072.t004
be	v	x
over	a	d001.s072.t005
.	x	x
<eos>	x	x
he	x	x
doubt	n	d001.s073.t000
stem	v	d001.s073.t001
from	x	x
the	x	x
fact	n	d001.s073.t002
that	x	x
several	a	d001.s073.t003
year	n	d001.s073.t004
earlier	r	d001.s073.t005
a	x	x
princeton	n	x
university	n	x
researcher	n	d001.s073.t006
,	x	x
arnold	n	x
levine	n	x
,	x	x
have	v	x
find	v	d001.s073.t007
in	x	x
experiment	n	d001.s073.t008
with	x	x
mouse	n	d001.s073.t009
that	x	x
a	x	x
gene	n	d001.s073.t010
call	v	d001.s073.t011
p53	n	x
could	v	x
transform	v	d001.s073.t012
normal	a	d001.s073.t013
cell	n	d001.s073.t014
into	x	x
cancerous	a	d001.s073.t015
one	n	d001.s073.t016
.	x	x
<eos>	x	x
the	x	x
deletion	n	x
dr.	n	x
vogelstein	n	x
find	v	d001.s074.t000
be	v	x
in	x	x
exactly	r	d001.s074.t001
the	x	x
same	a	d001.s074.t002
spot	n	d001.s074.t003
as	x	x
p53	n	x
.	x	x
<eos>	x	x
but	x	x
mr.	n	x
levine	n	x
have	v	x
say	v	d001.s075.t000
the	x	x
p53	n	x
gene	n	d001.s075.t001
cause	v	d001.s075.t002
cancer	n	d001.s075.t003
by	x	x
promote	v	d001.s075.t004
growth	n	d001.s075.t005
,	x	x
whereas	x	x
the	x	x
john	n	x
hopkin	n	x
scientist	n	d001.s075.t006
be	v	x
look	v	d001.s075.t007
for	x	x
a	x	x
gene	n	d001.s075.t008
that	x	x
suppress	v	d001.s075.t009
growth	n	d001.s075.t010
.	x	x
<eos>	x	x
despite	x	x
that	x	x
,	x	x
when	r	x
the	x	x
john	n	x
hopkin	n	x
scientist	n	d001.s076.t000
compare	v	d001.s076.t001
the	x	x
gene	n	d001.s076.t002
they	x	x
have	v	x
find	v	d001.s076.t003
in	x	x
the	x	x
human	a	d001.s076.t004
cancer	n	d001.s076.t005
cell	n	d001.s076.t006
with	x	x
the	x	x
mr.	n	x
levine	n	x
's	x	x
p53	n	x
gene	n	d001.s076.t007
they	x	x
find	v	d001.s076.t008
the	x	x
two	x	x
be	v	x
identical	a	d001.s076.t009
;	x	x
it	x	x
turn_out	v	d001.s076.t010
that	x	x
in	x	x
mr.	n	x
levine	n	x
's	x	x
cancer	n	d001.s076.t011
study	n	d001.s076.t012
,	x	x
he	x	x
have	v	x
unknowingly	r	d001.s076.t013
be	v	x
observe	v	d001.s076.t014
a	x	x
damaged	a	d001.s076.t015
form	n	d001.s076.t016
of	x	x
p53	n	x
--	x	x
a	x	x
cancer-suppressing	a	x
gene	n	d001.s076.t017
.	x	x
<eos>	x	x
the	x	x
discovery	n	d001.s077.t000
``	x	x
suddenly	r	d001.s077.t001
put	v	d001.s077.t002
a	x	x
obscure	a	d001.s077.t003
gene	n	d001.s077.t004
right	a	d001.s077.t005
in	x	x
the	x	x
cockpit	n	x
of	x	x
cancer	n	d001.s077.t006
formation	n	d001.s077.t007
,	x	x
``	x	x
say	v	d001.s077.t008
robert	n	x
weinberg	n	x
,	x	x
a	x	x
leader	n	d001.s077.t009
in	x	x
cancer-gene	a	x
research	n	d001.s077.t010
at	x	x
whitehead	n	x
institute	n	x
in	x	x
cambridge	n	x
,	x	x
mass	n	x
.	x	x
<eos>	x	x
evidence	n	d001.s078.t000
now	r	d001.s078.t001
be	v	x
emerge	v	d001.s078.t002
that	x	x
the	x	x
p53	n	x
suppressor_gene	n	d001.s078.t003
be	v	x
involve	v	d001.s078.t004
in	x	x
other	a	d001.s078.t005
cancer	n	d001.s078.t006
,	x	x
too	r	d001.s078.t007
.	x	x
<eos>	x	x
researcher	n	d001.s079.t000
in	x	x
edinburgh	n	x
,	x	x
scotland	n	x
,	x	x
have	v	x
find	v	d001.s079.t001
that	x	x
in	x	x
23	x	x
of	x	x
38	x	x
breast	n	d001.s079.t002
tumor	n	d001.s079.t003
,	x	x
one	x	x
copy	n	d001.s079.t004
of	x	x
chromosome	n	d001.s079.t005
17	x	x
be	v	x
mutate	v	d001.s079.t006
at	x	x
the	x	x
spot	n	d001.s079.t007
where	r	x
gene	n	d001.s079.t008
p53	n	x
lie	v	x
.	x	x
<eos>	x	x
the	x	x
scientist	n	d001.s080.t000
say	v	d001.s080.t001
that	x	x
since	x	x
breast	n	d001.s080.t002
cancer	n	d001.s080.t003
often	r	d001.s080.t004
strike	v	d001.s080.t005
multiple	a	d001.s080.t006
member	n	d001.s080.t007
of	x	x
certain	a	d001.s080.t008
family	n	d001.s080.t009
,	x	x
the	x	x
gene	n	d001.s080.t010
,	x	x
when	r	x
inherit	v	d001.s080.t011
in	x	x
a	x	x
damaged	a	d001.s080.t012
form	n	d001.s080.t013
,	x	x
may	v	x
predispose	v	x
woman	n	d001.s080.t014
to	x	x
the	x	x
cancer	n	d001.s080.t015
.	x	x
<eos>	x	x
the	x	x
p53	n	x
gene	n	d001.s081.t000
have	v	x
just	r	d001.s081.t001
be	v	x
implicate	v	d001.s081.t002
in	x	x
lung	n	d001.s081.t003
cancer	n	d001.s081.t004
.	x	x
<eos>	x	x
in	x	x
a	x	x
report	n	d001.s082.t000
out	x	x
last	a	d001.s082.t001
week	n	d001.s082.t002
,	x	x
john	n	x
minna	n	x
and	x	x
colleague	n	d001.s082.t003
at	x	x
the	x	x
national	n	x
cancer	n	x
institute	n	x
say	v	d001.s082.t004
that	x	x
about	r	d001.s082.t005
half	x	x
the	x	x
cell	n	d001.s082.t006
take	v	d001.s082.t007
from	x	x
lung	n	d001.s082.t008
cancer	n	d001.s082.t009
tissue	n	d001.s082.t010
they	x	x
test	v	d001.s082.t011
be	v	x
miss	v	d001.s082.t012
this	x	x
gene	n	d001.s082.t013
.	x	x
<eos>	x	x
there	x	x
also	r	x
be	v	x
report	n	d001.s083.t000
from	x	x
several	a	x
lab	n	d001.s083.t001
,	x	x
as	r	d001.s083.t002
yet	r	d001.s083.t003
unpublished	a	d001.s083.t004
,	x	x
of	x	x
miss	v	d001.s083.t005
p53	n	x
gene	n	d001.s083.t006
in	x	x
tissue	n	d001.s083.t007
take	v	d001.s083.t008
from	x	x
kidney	n	d001.s083.t009
,	x	x
brain	n	d001.s083.t010
and	x	x
skin	n	d001.s083.t011
cancer	n	d001.s083.t012
.	x	x
<eos>	x	x
at_the_same_time	r	d001.s084.t000
,	x	x
the	x	x
john	n	x
hopkin	n	x
team	n	d001.s084.t001
and	x	x
other	n	x
be	v	x
rush	v	d001.s084.t002
to	x	x
pinpoint	v	x
other	a	d001.s084.t003
tumor-suppressor	a	x
gene	n	d001.s084.t004
.	x	x
<eos>	x	x
dr.	n	x
vogelstein	n	x
hope	v	d001.s085.t000
soon	r	d001.s085.t001
to	x	x
isolate	v	x
one	x	x
on	x	x
chromosome	n	d001.s085.t002
18	x	x
,	x	x
also	r	d001.s085.t003
involve	v	d001.s085.t004
in	x	x
colon	n	d001.s085.t005
cancer	n	d001.s085.t006
.	x	x
<eos>	x	x
ray	n	x
white	n	x
in	x	x
utah	n	x
and	x	x
walter	n	x
bodmer	n	x
,	x	x
a	x	x
researcher	n	d001.s086.t000
in	x	x
great	n	x
britain	n	x
,	x	x
be	v	x
close	a	d001.s086.t001
to	x	x
find	v	d001.s086.t002
another	x	x
gene	n	d001.s086.t003
involve	v	d001.s086.t004
with	x	x
some	x	x
type	n	d001.s086.t005
of	x	x
colon	n	d001.s086.t006
cancer	n	d001.s086.t007
,	x	x
think	v	d001.s086.t008
to	x	x
be	v	x
on	x	x
chromosome	n	d001.s086.t009
5	x	x
.	x	x
<eos>	x	x
dr.	n	x
minna	n	x
believe	v	d001.s087.t000
people	n	d001.s087.t001
who	x	x
inherit	v	d001.s087.t002
a	x	x
defective	a	d001.s087.t003
gene	n	d001.s087.t004
somewhere	r	d001.s087.t005
on	x	x
one	x	x
of	x	x
they	x	x
two	x	x
copy	n	d001.s087.t006
of	x	x
chromosome	n	d001.s087.t007
3	x	x
be	v	x
especially	r	d001.s087.t008
prone	a	x
to	x	x
lung	n	d001.s087.t009
cancer	n	d001.s087.t010
.	x	x
<eos>	x	x
recently	r	d001.s088.t000
,	x	x
he	x	x
and	x	x
other	n	x
report	v	d001.s088.t001
that	x	x
the	x	x
retinoblastoma	n	d001.s088.t002
suppressor_gene	n	d001.s088.t003
may	v	x
also	r	d001.s088.t004
be	v	x
involve	v	d001.s088.t005
in	x	x
some	x	x
lung	n	d001.s088.t006
cancer	n	d001.s088.t007
,	x	x
as	r	x
well	r	x
as	x	x
several	a	x
other	a	d001.s088.t008
more	r	d001.s088.t009
common	a	d001.s088.t010
cancer	n	d001.s088.t011
,	x	x
too	r	x
.	x	x
<eos>	x	x
where	r	x
these	x	x
discovery	n	d001.s089.t000
will	v	x
lead	v	d001.s089.t001
,	x	x
scientist	n	d001.s089.t002
can	v	x
only	r	d001.s089.t003
speculate	v	d001.s089.t004
.	x	x
<eos>	x	x
already	r	d001.s090.t000
two	x	x
major	a	d001.s090.t001
pharmaceutical	a	d001.s090.t002
company	n	d001.s090.t003
,	x	x
the	x	x
squibb	n	x
unit	n	d001.s090.t004
of	x	x
bristol-myer	n	x
squibb	n	x
co.	n	x
and	x	x
hoffmann-la	n	x
roche	n	x
inc.	n	x
,	x	x
be	v	x
collaborate	v	d001.s090.t005
with	x	x
gene	n	d001.s090.t006
hunter	n	d001.s090.t007
to	x	x
turn	v	d001.s090.t008
the	x	x
anticipated	a	d001.s090.t009
cascade	n	x
of	x	x
discovery	n	d001.s090.t010
into	x	x
predictive	a	d001.s090.t011
test	n	d001.s090.t012
and	x	x
,	x	x
maybe	r	d001.s090.t013
,	x	x
new	a	d001.s090.t014
therapy	n	d001.s090.t015
.	x	x
<eos>	x	x
some	x	x
researcher	n	d001.s091.t000
say	v	d001.s091.t001
new	a	d001.s091.t002
cancer	n	d001.s091.t003
drug	n	d001.s091.t004
to	x	x
slow	v	d001.s091.t005
or	x	x
reverse	v	d001.s091.t006
tumor	n	d001.s091.t007
growth	n	d001.s091.t008
may	v	x
be	v	x
base	v	d001.s091.t009
on	x	x
the	x	x
suppressor	n	x
protein	n	d001.s091.t010
normally	r	d001.s091.t011
produce	v	d001.s091.t012
by	x	x
the	x	x
gene	n	d001.s091.t013
.	x	x
<eos>	x	x
the	x	x
idea	n	d001.s092.t000
would	v	x
be	v	x
to	x	x
administer	v	d001.s092.t001
to	x	x
patient	n	d001.s092.t002
the	x	x
growth-controlling	a	x
protein	n	d001.s092.t003
make	v	d001.s092.t004
by	x	x
healthy	a	d001.s092.t005
version	n	d001.s092.t006
of	x	x
the	x	x
damaged	a	d001.s092.t007
gene	n	d001.s092.t008
.	x	x
<eos>	x	x
it	x	x
may	v	x
even	r	x
be	v	x
possible	a	d001.s093.t000
to	x	x
replace	v	d001.s093.t001
defective	a	d001.s093.t002
gene	n	d001.s093.t003
with	x	x
healthy	a	d001.s093.t004
version	n	d001.s093.t005
,	x	x
though	x	x
no	x	x
one	n	x
have	v	x
come_close	v	d001.s093.t006
to	x	x
do	v	x
that	x	x
so	r	x
far	r	x
.	x	x
<eos>	x	x
in_any_case	r	d001.s094.t000
,	x	x
say	v	d001.s094.t001
dr.	n	x
minna	n	x
of	x	x
the	x	x
national	n	x
cancer	n	x
institute	n	x
,	x	x
``	x	x
we	x	x
be	v	x
witness	v	d001.s094.t002
the	x	x
discovery	n	d001.s094.t003
of	x	x
one	x	x
of	x	x
the	x	x
most	r	d001.s094.t004
important	a	d001.s094.t005
step	n	d001.s094.t006
in	x	x
the	x	x
genesis	n	d001.s094.t007
of	x	x
cancer	n	d001.s094.t008
.	x	x
<eos>	x	x
why	r	x
ca	v	x
not	r	x
we	x	x
teach	v	d002.s000.t000
we	x	x
child	n	d002.s000.t001
to	x	x
read	v	d002.s000.t002
,	x	x
write	v	d002.s000.t003
and	x	x
reckon	v	d002.s000.t004
?	x	x
<eos>	x	x
it	x	x
'	v	x
not	r	x
that	x	x
we	x	x
do	v	x
not	r	x
know	v	d002.s001.t000
how	r	x
to	x	x
,	x	x
because	x	x
we	x	x
do	v	x
.	x	x
<eos>	x	x
it	x	x
'	v	x
that	x	x
we	x	x
do	v	x
not	r	x
want	v	d002.s002.t000
to	x	x
.	x	x
<eos>	x	x
and	x	x
the	x	x
reason	n	d002.s003.t000
we	x	x
do	v	x
not	r	x
want	v	d002.s003.t001
to	x	x
be	v	x
that	x	x
effective	a	d002.s003.t002
education	n	d002.s003.t003
would	v	x
require	v	d002.s003.t004
we	x	x
to	x	x
relinquish	v	d002.s003.t005
some	x	x
cherished	a	d002.s003.t006
metaphysical	a	d002.s003.t007
belief	n	d002.s003.t008
about	x	x
human	a	d002.s003.t009
nature	n	d002.s003.t010
in	x	x
general	a	x
and	x	x
the	x	x
human	a	d002.s003.t011
nature	n	d002.s003.t012
of	x	x
young	a	d002.s003.t013
people	n	d002.s003.t014
in_particular	r	d002.s003.t015
,	x	x
well	r	x
as	x	x
to	x	x
violate	v	d002.s003.t016
some	x	x
cherished	a	d002.s003.t017
vested	a	x
interest	n	d002.s003.t018
.	x	x
<eos>	x	x
these	x	x
belief	n	d002.s004.t000
so	r	d002.s004.t001
dominate	v	d002.s004.t002
we	x	x
educational	a	d002.s004.t003
establishment	n	d002.s004.t004
,	x	x
we	x	x
media	n	x
,	x	x
we	x	x
politician	n	d002.s004.t005
,	x	x
and	x	x
even	r	d002.s004.t006
we	x	x
parent	n	d002.s004.t007
that	x	x
it	x	x
seem	v	d002.s004.t008
almost	r	d002.s004.t009
blasphemous	a	d002.s004.t010
to	x	x
challenge	v	d002.s004.t011
they	x	x
.	x	x
<eos>	x	x
here	r	d002.s005.t000
be	v	x
a	x	x
example	n	d002.s005.t001
.	x	x
<eos>	x	x
if	x	x
I	x	x
be	v	x
to	x	x
ask	v	d002.s006.t000
a	x	x
sample	n	d002.s006.t001
of	x	x
american	a	d002.s006.t002
parent	n	d002.s006.t003
,	x	x
``	x	x
do	v	x
you	x	x
wish	v	d002.s006.t004
the	x	x
elementary_school	n	d002.s006.t005
to	x	x
encourage	v	d002.s006.t006
creativity	n	d002.s006.t007
in	x	x
you	x	x
child	n	d002.s006.t008
?	x	x
``	x	x
the	x	x
near-unanimous	a	x
answer	n	d002.s006.t009
would	v	x
be	v	x
,	x	x
``	x	x
yes	x	x
,	x	x
of_course	r	d002.s006.t010
.	x	x
``	x	x
<eos>	x	x
but	x	x
what	x	x
do	v	x
we	x	x
mean	v	d002.s007.t000
,	x	x
specifically	r	d002.s007.t001
,	x	x
by	x	x
``	x	x
creativity	n	d002.s007.t002
``	x	x
?	x	x
<eos>	x	x
no	x	x
one	n	d002.s008.t000
can	v	x
say	v	d002.s008.t001
.	x	x
<eos>	x	x
in_practice	r	d002.s009.t000
,	x	x
it	x	x
end_up	v	d002.s009.t001
be	v	x
equate	v	d002.s009.t002
with	x	x
a	x	x
``	x	x
self-expression	n	d002.s009.t003
``	x	x
that	x	x
encourage	v	d002.s009.t004
the	x	x
youngster	n	d002.s009.t005
'	x	x
``	x	x
self-esteem	n	d002.s009.t006
.	x	x
``	x	x
<eos>	x	x
the	x	x
result	n	d002.s010.t000
be	v	x
a	x	x
generation	n	d002.s010.t001
of	x	x
young	a	d002.s010.t002
people	n	d002.s010.t003
whose	x	x
ignorance	n	d002.s010.t004
and	x	x
intellectual	a	d002.s010.t005
incompetence	n	d002.s010.t006
be	v	x
match	v	d002.s010.t007
only	r	d002.s010.t008
by	x	x
they	x	x
good	a	d002.s010.t009
opinion	n	d002.s010.t010
of	x	x
themselves	x	x
.	x	x
<eos>	x	x
the	x	x
whole	a	d002.s011.t000
notion	n	d002.s011.t001
of	x	x
``	x	x
creativity	n	d002.s011.t002
``	x	x
in	x	x
education	n	d002.s011.t003
be	v	x
(	x	x
and	x	x
be	v	x
)	x	x
part	n	x
and	x	x
parcel	n	x
of	x	x
a	x	x
romantic	a	d002.s011.t004
rebellion	n	d002.s011.t005
against	x	x
disciplined	a	d002.s011.t006
instruction	n	d002.s011.t007
,	x	x
which	x	x
be	v	x
(	x	x
and	x	x
be	v	x
)	x	x
regard_as	v	d002.s011.t008
``	x	x
authoritarian	a	d002.s011.t009
,	x	x
``	x	x
a	x	x
repression	n	d002.s011.t010
and	x	x
frustration	n	d002.s011.t011
of	x	x
the	x	x
latent	a	d002.s011.t012
talent	n	d002.s011.t013
and	x	x
the	x	x
wonderful	a	d002.s011.t014
,	x	x
if	x	x
as	r	d002.s011.t015
yet	r	d002.s011.t016
undefined	a	d002.s011.t017
,	x	x
potentiality	n	d002.s011.t018
inherent	a	d002.s011.t019
in	x	x
the	x	x
soul	n	d002.s011.t020
of	x	x
all	x	x
we	x	x
child	n	d002.s011.t021
.	x	x
<eos>	x	x
it	x	x
be	v	x
not	r	x
surprising	a	d002.s012.t000
that	x	x
parent	n	d002.s012.t001
find	v	d002.s012.t002
this	x	x
romantic	a	d002.s012.t003
extravagance	n	x
so	r	d002.s012.t004
attractive	a	d002.s012.t005
.	x	x
<eos>	x	x
fortunately	r	d002.s013.t000
,	x	x
these	x	x
same	a	d002.s013.t001
parent	n	d002.s013.t002
do	v	x
want	v	d002.s013.t003
they	x	x
child	n	d002.s013.t004
to	x	x
get	v	d002.s013.t005
a	x	x
decent	a	d002.s013.t006
education	n	d002.s013.t007
as	r	d002.s013.t008
traditionally	r	d002.s013.t009
understand	v	d002.s013.t010
,	x	x
and	x	x
they	x	x
have	v	x
enough	r	d002.s013.t011
common_sense	n	d002.s013.t012
to	x	x
know	v	d002.s013.t013
what	x	x
that	x	x
demand	v	d002.s013.t014
.	x	x
<eos>	x	x
they	x	x
commitment	n	d002.s014.t000
to	x	x
``	x	x
creativity	n	d002.s014.t001
``	x	x
can	v	x
